# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-10-06 06:14:12 EDT       (vaww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01104500 CHARLES RIVER AT WALTHAM, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01104500
#            TS   parameter     statistic     Description
#         64222       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	64222_00060_00003	64222_00060_00003_cd
USGS	01104500	1933-05-15	310	A
USGS	01104500	1933-05-16	290	A
USGS	01104500	1933-05-17	270	A
USGS	01104500	1933-05-18	258	A
USGS	01104500	1933-05-19	219	A
USGS	01104500	1933-05-20	256	A
USGS	01104500	1933-05-21	171	A
USGS	01104500	1933-05-22	258	A
USGS	01104500	1933-05-23	166	A
USGS	01104500	1933-05-24	254	A
USGS	01104500	1933-05-25	112	A
USGS	01104500	1933-05-26	263	A
USGS	01104500	1933-05-27	152	A
USGS	01104500	1933-05-28	112	A
USGS	01104500	1933-05-29	166	A
USGS	01104500	1933-05-30	160	A
USGS	01104500	1933-05-31	120	A
USGS	01104500	1933-06-01	208	A
USGS	01104500	1933-06-02	169	A
USGS	01104500	1933-06-03	158	A
USGS	01104500	1933-06-04	204	A
USGS	01104500	1933-06-05	166	A
USGS	01104500	1933-06-06	157	A
USGS	01104500	1933-06-07	112	A
USGS	01104500	1933-06-08	114	A
USGS	01104500	1933-06-09	117	A
USGS	01104500	1933-06-10	204	A
USGS	01104500	1933-06-11	110	A
USGS	01104500	1933-06-12	107	A
USGS	01104500	1933-06-13	101	A
USGS	01104500	1933-06-14	91.0	A
USGS	01104500	1933-06-15	89.0	A
USGS	01104500	1933-06-16	93.0	A
USGS	01104500	1933-06-17	84.0	A
USGS	01104500	1933-06-18	53.0	A
USGS	01104500	1933-06-19	67.0	A
USGS	01104500	1933-06-20	61.0	A
USGS	01104500	1933-06-21	77.0	A
USGS	01104500	1933-06-22	95.0	A
USGS	01104500	1933-06-23	105	A
USGS	01104500	1933-06-24	94.0	A
USGS	01104500	1933-06-25	105	A
USGS	01104500	1933-06-26	72.0	A
USGS	01104500	1933-06-27	74.0	A
USGS	01104500	1933-06-28	85.0	A
USGS	01104500	1933-06-29	96.0	A
USGS	01104500	1933-06-30	67.0	A
USGS	01104500	1933-07-01	50.0	A
USGS	01104500	1933-07-02	44.0	A
USGS	01104500	1933-07-03	53.0	A
USGS	01104500	1933-07-04	47.0	A
USGS	01104500	1933-07-05	43.0	A
USGS	01104500	1933-07-06	38.0	A
USGS	01104500	1933-07-07	61.0	A
USGS	01104500	1933-07-08	59.0	A
USGS	01104500	1933-07-09	36.0	A
USGS	01104500	1933-07-10	59.0	A
USGS	01104500	1933-07-11	72.0	A
USGS	01104500	1933-07-12	106	A
USGS	01104500	1933-07-13	84.0	A
USGS	01104500	1933-07-14	5.00	A
USGS	01104500	1933-07-15	5.70	A
USGS	01104500	1933-07-16	20.0	A
USGS	01104500	1933-07-17	140	A
USGS	01104500	1933-07-18	110	A
USGS	01104500	1933-07-19	56.0	A
USGS	01104500	1933-07-20	71.0	A
USGS	01104500	1933-07-21	28.0	A
USGS	01104500	1933-07-22	54.0	A
USGS	01104500	1933-07-23	33.0	A
USGS	01104500	1933-07-24	52.0	A
USGS	01104500	1933-07-25	85.0	A
USGS	01104500	1933-07-26	43.0	A
USGS	01104500	1933-07-27	12.0	A
USGS	01104500	1933-07-28	5.70	A
USGS	01104500	1933-07-29	56.0	A
USGS	01104500	1933-07-30	5.00	A
USGS	01104500	1933-07-31	5.00	A
USGS	01104500	1933-08-01	37.0	A
USGS	01104500	1933-08-02	6.80	A
USGS	01104500	1933-08-03	4.60	A
USGS	01104500	1933-08-04	34.0	A
USGS	01104500	1933-08-05	70.0	A
USGS	01104500	1933-08-06	34.0	A
USGS	01104500	1933-08-07	6.90	A
USGS	01104500	1933-08-08	33.0	A
USGS	01104500	1933-08-09	42.0	A
USGS	01104500	1933-08-10	38.0	A
USGS	01104500	1933-08-11	7.50	A
USGS	01104500	1933-08-12	41.0	A
USGS	01104500	1933-08-13	5.00	A
USGS	01104500	1933-08-14	211	A
USGS	01104500	1933-08-15	77.0	A
USGS	01104500	1933-08-16	6.40	A
USGS	01104500	1933-08-17	6.40	A
USGS	01104500	1933-08-18	5.70	A
USGS	01104500	1933-08-19	5.70	A
USGS	01104500	1933-08-20	5.70	A
USGS	01104500	1933-08-21	6.40	A
USGS	01104500	1933-08-22	5.70	A
USGS	01104500	1933-08-23	5.70	A
USGS	01104500	1933-08-24	6.40	A
USGS	01104500	1933-08-25	4.60	A
USGS	01104500	1933-08-26	3.80	A
USGS	01104500	1933-08-27	5.70	A
USGS	01104500	1933-08-28	45.0	A
USGS	01104500	1933-08-29	47.0	A
USGS	01104500	1933-08-30	70.0	A
USGS	01104500	1933-08-31	42.0	A
USGS	01104500	1933-09-01	55.0	A
USGS	01104500	1933-09-02	22.0	A
USGS	01104500	1933-09-03	1.40	A
USGS	01104500	1933-09-04	18.0	A
USGS	01104500	1933-09-05	76.0	A
USGS	01104500	1933-09-06	61.0	A
USGS	01104500	1933-09-07	94.0	A
USGS	01104500	1933-09-08	117	A
USGS	01104500	1933-09-09	103	A
USGS	01104500	1933-09-10	46.0	A
USGS	01104500	1933-09-11	44.0	A
USGS	01104500	1933-09-12	40.0	A
USGS	01104500	1933-09-13	38.0	A
USGS	01104500	1933-09-14	54.0	A
USGS	01104500	1933-09-15	53.0	A
USGS	01104500	1933-09-16	278	A
USGS	01104500	1933-09-17	456	A
USGS	01104500	1933-09-18	690	A
USGS	01104500	1933-09-19	647	A
USGS	01104500	1933-09-20	609	A
USGS	01104500	1933-09-21	599	A
USGS	01104500	1933-09-22	593	A
USGS	01104500	1933-09-23	578	A
USGS	01104500	1933-09-24	557	A
USGS	01104500	1933-09-25	532	A
USGS	01104500	1933-09-26	491	A
USGS	01104500	1933-09-27	445	A
USGS	01104500	1933-09-28	411	A
USGS	01104500	1933-09-29	382	A
USGS	01104500	1933-09-30	350	A
USGS	01104500	1933-10-01	300	A
USGS	01104500	1933-10-02	249	A
USGS	01104500	1933-10-03	211	A
USGS	01104500	1933-10-04	193	A
USGS	01104500	1933-10-05	105	A
USGS	01104500	1933-10-06	154	A
USGS	01104500	1933-10-07	167	A
USGS	01104500	1933-10-08	165	A
USGS	01104500	1933-10-09	148	A
USGS	01104500	1933-10-10	214	A
USGS	01104500	1933-10-11	193	A
USGS	01104500	1933-10-12	181	A
USGS	01104500	1933-10-13	248	A
USGS	01104500	1933-10-14	220	A
USGS	01104500	1933-10-15	166	A
USGS	01104500	1933-10-16	187	A
USGS	01104500	1933-10-17	172	A
USGS	01104500	1933-10-18	166	A
USGS	01104500	1933-10-19	163	A
USGS	01104500	1933-10-20	143	A
USGS	01104500	1933-10-21	160	A
USGS	01104500	1933-10-22	117	A
USGS	01104500	1933-10-23	134	A
USGS	01104500	1933-10-24	134	A
USGS	01104500	1933-10-25	131	A
USGS	01104500	1933-10-26	133	A
USGS	01104500	1933-10-27	140	A
USGS	01104500	1933-10-28	165	A
USGS	01104500	1933-10-29	161	A
USGS	01104500	1933-10-30	183	A
USGS	01104500	1933-10-31	154	A
USGS	01104500	1933-11-01	149	A
USGS	01104500	1933-11-02	129	A
USGS	01104500	1933-11-03	139	A
USGS	01104500	1933-11-04	143	A
USGS	01104500	1933-11-05	94.0	A
USGS	01104500	1933-11-06	127	A
USGS	01104500	1933-11-07	136	A
USGS	01104500	1933-11-08	132	A
USGS	01104500	1933-11-09	124	A
USGS	01104500	1933-11-10	120	A
USGS	01104500	1933-11-11	126	A
USGS	01104500	1933-11-12	113	A
USGS	01104500	1933-11-13	117	A
USGS	01104500	1933-11-14	122	A
USGS	01104500	1933-11-15	127	A
USGS	01104500	1933-11-16	132	A
USGS	01104500	1933-11-17	132	A
USGS	01104500	1933-11-18	127	A
USGS	01104500	1933-11-19	100	A
USGS	01104500	1933-11-20	128	A
USGS	01104500	1933-11-21	126	A
USGS	01104500	1933-11-22	96.0	A
USGS	01104500	1933-11-23	103	A
USGS	01104500	1933-11-24	156	A
USGS	01104500	1933-11-25	125	A
USGS	01104500	1933-11-26	67.0	A
USGS	01104500	1933-11-27	73.0	A
USGS	01104500	1933-11-28	107	A
USGS	01104500	1933-11-29	105	A
USGS	01104500	1933-11-30	105	A
USGS	01104500	1933-12-01	105	A
USGS	01104500	1933-12-02	110	A
USGS	01104500	1933-12-03	112	A
USGS	01104500	1933-12-04	121	A
USGS	01104500	1933-12-05	114	A
USGS	01104500	1933-12-06	114	A
USGS	01104500	1933-12-07	114	A
USGS	01104500	1933-12-08	112	A
USGS	01104500	1933-12-09	122	A
USGS	01104500	1933-12-10	127	A
USGS	01104500	1933-12-11	117	A
USGS	01104500	1933-12-12	112	A
USGS	01104500	1933-12-13	114	A
USGS	01104500	1933-12-14	114	A
USGS	01104500	1933-12-15	114	A
USGS	01104500	1933-12-16	112	A
USGS	01104500	1933-12-17	112	A
USGS	01104500	1933-12-18	112	A
USGS	01104500	1933-12-19	112	A
USGS	01104500	1933-12-20	114	A
USGS	01104500	1933-12-21	216	A
USGS	01104500	1933-12-22	274	A
USGS	01104500	1933-12-23	246	A
USGS	01104500	1933-12-24	214	A
USGS	01104500	1933-12-25	224	A
USGS	01104500	1933-12-26	277	A
USGS	01104500	1933-12-27	274	A
USGS	01104500	1933-12-28	219	A
USGS	01104500	1933-12-29	193	A
USGS	01104500	1933-12-30	193	A
USGS	01104500	1933-12-31	196	A
USGS	01104500	1934-01-01	200	A
USGS	01104500	1934-01-02	203	A
USGS	01104500	1934-01-03	210	A
USGS	01104500	1934-01-04	217	A
USGS	01104500	1934-01-05	224	A
USGS	01104500	1934-01-06	291	A
USGS	01104500	1934-01-07	327	A
USGS	01104500	1934-01-08	397	A
USGS	01104500	1934-01-09	435	A
USGS	01104500	1934-01-10	475	A
USGS	01104500	1934-01-11	537	A
USGS	01104500	1934-01-12	573	A
USGS	01104500	1934-01-13	614	A
USGS	01104500	1934-01-14	706	A
USGS	01104500	1934-01-15	717	A
USGS	01104500	1934-01-16	712	A
USGS	01104500	1934-01-17	679	A
USGS	01104500	1934-01-18	620	A
USGS	01104500	1934-01-19	599	A
USGS	01104500	1934-01-20	552	A
USGS	01104500	1934-01-21	516	A
USGS	01104500	1934-01-22	480	A
USGS	01104500	1934-01-23	491	A
USGS	01104500	1934-01-24	537	A
USGS	01104500	1934-01-25	496	A
USGS	01104500	1934-01-26	470	A
USGS	01104500	1934-01-27	308	A
USGS	01104500	1934-01-28	450	A
USGS	01104500	1934-01-29	445	A
USGS	01104500	1934-01-30	390	A
USGS	01104500	1934-01-31	345	A
USGS	01104500	1934-02-01	322	A
USGS	01104500	1934-02-02	304	A
USGS	01104500	1934-02-03	287	A
USGS	01104500	1934-02-04	279	A
USGS	01104500	1934-02-05	266	A
USGS	01104500	1934-02-06	254	A
USGS	01104500	1934-02-07	239	A
USGS	01104500	1934-02-08	92.0	A
USGS	01104500	1934-02-09	14.0	A
USGS	01104500	1934-02-10	120	A
USGS	01104500	1934-02-11	154	A
USGS	01104500	1934-02-12	168	A
USGS	01104500	1934-02-13	177	A
USGS	01104500	1934-02-14	154	A
USGS	01104500	1934-02-15	151	A
USGS	01104500	1934-02-16	117	A
USGS	01104500	1934-02-17	107	A
USGS	01104500	1934-02-18	107	A
USGS	01104500	1934-02-19	107	A
USGS	01104500	1934-02-20	112	A
USGS	01104500	1934-02-21	107	A
USGS	01104500	1934-02-22	107	A
USGS	01104500	1934-02-23	112	A
USGS	01104500	1934-02-24	110	A
USGS	01104500	1934-02-25	139	A
USGS	01104500	1934-02-26	174	A
USGS	01104500	1934-02-27	165	A
USGS	01104500	1934-02-28	162	A
USGS	01104500	1934-03-01	157	A
USGS	01104500	1934-03-02	119	A
USGS	01104500	1934-03-03	110	A
USGS	01104500	1934-03-04	225	A
USGS	01104500	1934-03-05	703	A
USGS	01104500	1934-03-06	910	A
USGS	01104500	1934-03-07	937	A
USGS	01104500	1934-03-08	964	A
USGS	01104500	1934-03-09	964	A
USGS	01104500	1934-03-10	992	A
USGS	01104500	1934-03-11	964	A
USGS	01104500	1934-03-12	937	A
USGS	01104500	1934-03-13	854	A
USGS	01104500	1934-03-14	827	A
USGS	01104500	1934-03-15	800	A
USGS	01104500	1934-03-16	744	A
USGS	01104500	1934-03-17	717	A
USGS	01104500	1934-03-18	700	A
USGS	01104500	1934-03-19	690	A
USGS	01104500	1934-03-20	680	A
USGS	01104500	1934-03-21	670	A
USGS	01104500	1934-03-22	660	A
USGS	01104500	1934-03-23	650	A
USGS	01104500	1934-03-24	620	A
USGS	01104500	1934-03-25	600	A
USGS	01104500	1934-03-26	570	A
USGS	01104500	1934-03-27	540	A
USGS	01104500	1934-03-28	570	A
USGS	01104500	1934-03-29	636	A
USGS	01104500	1934-03-30	614	A
USGS	01104500	1934-03-31	620	A
USGS	01104500	1934-04-01	827	A
USGS	01104500	1934-04-02	882	A
USGS	01104500	1934-04-03	882	A
USGS	01104500	1934-04-04	882	A
USGS	01104500	1934-04-05	854	A
USGS	01104500	1934-04-06	854	A
USGS	01104500	1934-04-07	827	A
USGS	01104500	1934-04-08	782	A
USGS	01104500	1934-04-09	772	A
USGS	01104500	1934-04-10	717	A
USGS	01104500	1934-04-11	668	A
USGS	01104500	1934-04-12	712	A
USGS	01104500	1934-04-13	772	A
USGS	01104500	1934-04-14	744	A
USGS	01104500	1934-04-15	717	A
USGS	01104500	1934-04-16	744	A
USGS	01104500	1934-04-17	772	A
USGS	01104500	1934-04-18	800	A
USGS	01104500	1934-04-19	800	A
USGS	01104500	1934-04-20	800	A
USGS	01104500	1934-04-21	827	A
USGS	01104500	1934-04-22	827	A
USGS	01104500	1934-04-23	800	A
USGS	01104500	1934-04-24	772	A
USGS	01104500	1934-04-25	744	A
USGS	01104500	1934-04-26	695	A
USGS	01104500	1934-04-27	668	A
USGS	01104500	1934-04-28	641	A
USGS	01104500	1934-04-29	592	A
USGS	01104500	1934-04-30	609	A
USGS	01104500	1934-05-01	552	A
USGS	01104500	1934-05-02	521	A
USGS	01104500	1934-05-03	532	A
USGS	01104500	1934-05-04	573	A
USGS	01104500	1934-05-05	567	A
USGS	01104500	1934-05-06	547	A
USGS	01104500	1934-05-07	521	A
USGS	01104500	1934-05-08	506	A
USGS	01104500	1934-05-09	501	A
USGS	01104500	1934-05-10	506	A
USGS	01104500	1934-05-11	506	A
USGS	01104500	1934-05-12	465	A
USGS	01104500	1934-05-13	435	A
USGS	01104500	1934-05-14	411	A
USGS	01104500	1934-05-15	401	A
USGS	01104500	1934-05-16	387	A
USGS	01104500	1934-05-17	373	A
USGS	01104500	1934-05-18	354	A
USGS	01104500	1934-05-19	322	A
USGS	01104500	1934-05-20	300	A
USGS	01104500	1934-05-21	265	A
USGS	01104500	1934-05-22	259	A
USGS	01104500	1934-05-23	250	A
USGS	01104500	1934-05-24	236	A
USGS	01104500	1934-05-25	222	A
USGS	01104500	1934-05-26	200	A
USGS	01104500	1934-05-27	150	A
USGS	01104500	1934-05-28	205	A
USGS	01104500	1934-05-29	200	A
USGS	01104500	1934-05-30	134	A
USGS	01104500	1934-05-31	200	A
USGS	01104500	1934-06-01	140	A
USGS	01104500	1934-06-02	125	A
USGS	01104500	1934-06-03	80.0	A
USGS	01104500	1934-06-04	130	A
USGS	01104500	1934-06-05	120	A
USGS	01104500	1934-06-06	115	A
USGS	01104500	1934-06-07	110	A
USGS	01104500	1934-06-08	100	A
USGS	01104500	1934-06-09	95.0	A
USGS	01104500	1934-06-10	70.0	A
USGS	01104500	1934-06-11	115	A
USGS	01104500	1934-06-12	100	A
USGS	01104500	1934-06-13	110	A
USGS	01104500	1934-06-14	125	A
USGS	01104500	1934-06-15	150	A
USGS	01104500	1934-06-16	168	A
USGS	01104500	1934-06-17	92.0	A
USGS	01104500	1934-06-18	177	A
USGS	01104500	1934-06-19	142	A
USGS	01104500	1934-06-20	162	A
USGS	01104500	1934-06-21	150	A
USGS	01104500	1934-06-22	163	A
USGS	01104500	1934-06-23	242	A
USGS	01104500	1934-06-24	122	A
USGS	01104500	1934-06-25	214	A
USGS	01104500	1934-06-26	186	A
USGS	01104500	1934-06-27	112	A
USGS	01104500	1934-06-28	109	A
USGS	01104500	1934-06-29	109	A
USGS	01104500	1934-06-30	112	A
USGS	01104500	1934-07-01	2.20	A
USGS	01104500	1934-07-02	111	A
USGS	01104500	1934-07-03	111	A
USGS	01104500	1934-07-04	5.00	A
USGS	01104500	1934-07-05	119	A
USGS	01104500	1934-07-06	103	A
USGS	01104500	1934-07-07	45.0	A
USGS	01104500	1934-07-08	2.60	A
USGS	01104500	1934-07-09	86.0	A
USGS	01104500	1934-07-10	89.0	A
USGS	01104500	1934-07-11	85.0	A
USGS	01104500	1934-07-12	116	A
USGS	01104500	1934-07-13	45.0	A
USGS	01104500	1934-07-14	40.0	A
USGS	01104500	1934-07-15	3.00	A
USGS	01104500	1934-07-16	55.0	A
USGS	01104500	1934-07-17	50.0	A
USGS	01104500	1934-07-18	45.0	A
USGS	01104500	1934-07-19	30.0	A
USGS	01104500	1934-07-20	25.0	A
USGS	01104500	1934-07-21	20.0	A
USGS	01104500	1934-07-22	3.00	A
USGS	01104500	1934-07-23	30.0	A
USGS	01104500	1934-07-24	40.0	A
USGS	01104500	1934-07-25	30.0	A
USGS	01104500	1934-07-26	25.0	A
USGS	01104500	1934-07-27	15.0	A
USGS	01104500	1934-07-28	10.0	A
USGS	01104500	1934-07-29	3.00	A
USGS	01104500	1934-07-30	35.0	A
USGS	01104500	1934-07-31	45.0	A
USGS	01104500	1934-08-01	55.0	A
USGS	01104500	1934-08-02	60.0	A
USGS	01104500	1934-08-03	50.0	A
USGS	01104500	1934-08-04	45.0	A
USGS	01104500	1934-08-05	3.00	A
USGS	01104500	1934-08-06	55.0	A
USGS	01104500	1934-08-07	60.0	A
USGS	01104500	1934-08-08	55.0	A
USGS	01104500	1934-08-09	50.0	A
USGS	01104500	1934-08-10	40.0	A
USGS	01104500	1934-08-11	25.0	A
USGS	01104500	1934-08-12	3.00	A
USGS	01104500	1934-08-13	25.0	A
USGS	01104500	1934-08-14	30.0	A
USGS	01104500	1934-08-15	30.0	A
USGS	01104500	1934-08-16	25.0	A
USGS	01104500	1934-08-17	15.0	A
USGS	01104500	1934-08-18	15.0	A
USGS	01104500	1934-08-19	20.0	A
USGS	01104500	1934-08-20	22.0	A
USGS	01104500	1934-08-21	13.0	A
USGS	01104500	1934-08-22	3.60	A
USGS	01104500	1934-08-23	5.10	A
USGS	01104500	1934-08-24	4.50	A
USGS	01104500	1934-08-25	2.60	A
USGS	01104500	1934-08-26	2.60	A
USGS	01104500	1934-08-27	18.0	A
USGS	01104500	1934-08-28	36.0	A
USGS	01104500	1934-08-29	25.0	A
USGS	01104500	1934-08-30	40.0	A
USGS	01104500	1934-08-31	26.0	A
USGS	01104500	1934-09-01	2.20	A
USGS	01104500	1934-09-02	2.20	A
USGS	01104500	1934-09-03	3.60	A
USGS	01104500	1934-09-04	21.0	A
USGS	01104500	1934-09-05	26.0	A
USGS	01104500	1934-09-06	26.0	A
USGS	01104500	1934-09-07	29.0	A
USGS	01104500	1934-09-08	25.0	A
USGS	01104500	1934-09-09	20.0	A
USGS	01104500	1934-09-10	45.0	A
USGS	01104500	1934-09-11	50.0	A
USGS	01104500	1934-09-12	55.0	A
USGS	01104500	1934-09-13	50.0	A
USGS	01104500	1934-09-14	54.0	A
USGS	01104500	1934-09-15	18.0	A
USGS	01104500	1934-09-16	6.40	A
USGS	01104500	1934-09-17	48.0	A
USGS	01104500	1934-09-18	81.0	A
USGS	01104500	1934-09-19	107	A
USGS	01104500	1934-09-20	105	A
USGS	01104500	1934-09-21	71.0	A
USGS	01104500	1934-09-22	12.0	A
USGS	01104500	1934-09-23	8.50	A
USGS	01104500	1934-09-24	128	A
USGS	01104500	1934-09-25	133	A
USGS	01104500	1934-09-26	91.0	A
USGS	01104500	1934-09-27	96.0	A
USGS	01104500	1934-09-28	151	A
USGS	01104500	1934-09-29	69.0	A
USGS	01104500	1934-09-30	31.0	A
USGS	01104500	1934-10-01	197	A
USGS	01104500	1934-10-02	214	A
USGS	01104500	1934-10-03	166	A
USGS	01104500	1934-10-04	110	A
USGS	01104500	1934-10-05	124	A
USGS	01104500	1934-10-06	155	A
USGS	01104500	1934-10-07	151	A
USGS	01104500	1934-10-08	168	A
USGS	01104500	1934-10-09	176	A
USGS	01104500	1934-10-10	182	A
USGS	01104500	1934-10-11	171	A
USGS	01104500	1934-10-12	193	A
USGS	01104500	1934-10-13	104	A
USGS	01104500	1934-10-14	75.0	A
USGS	01104500	1934-10-15	206	A
USGS	01104500	1934-10-16	210	A
USGS	01104500	1934-10-17	196	A
USGS	01104500	1934-10-18	193	A
USGS	01104500	1934-10-19	196	A
USGS	01104500	1934-10-20	144	A
USGS	01104500	1934-10-21	117	A
USGS	01104500	1934-10-22	100	A
USGS	01104500	1934-10-23	110	A
USGS	01104500	1934-10-24	131	A
USGS	01104500	1934-10-25	139	A
USGS	01104500	1934-10-26	155	A
USGS	01104500	1934-10-27	114	A
USGS	01104500	1934-10-28	94.0	A
USGS	01104500	1934-10-29	125	A
USGS	01104500	1934-10-30	113	A
USGS	01104500	1934-10-31	150	A
USGS	01104500	1934-11-01	136	A
USGS	01104500	1934-11-02	154	A
USGS	01104500	1934-11-03	103	A
USGS	01104500	1934-11-04	81.0	A
USGS	01104500	1934-11-05	143	A
USGS	01104500	1934-11-06	152	A
USGS	01104500	1934-11-07	156	A
USGS	01104500	1934-11-08	142	A
USGS	01104500	1934-11-09	162	A
USGS	01104500	1934-11-10	141	A
USGS	01104500	1934-11-11	121	A
USGS	01104500	1934-11-12	123	A
USGS	01104500	1934-11-13	161	A
USGS	01104500	1934-11-14	168	A
USGS	01104500	1934-11-15	173	A
USGS	01104500	1934-11-16	208	A
USGS	01104500	1934-11-17	158	A
USGS	01104500	1934-11-18	137	A
USGS	01104500	1934-11-19	173	A
USGS	01104500	1934-11-20	173	A
USGS	01104500	1934-11-21	184	A
USGS	01104500	1934-11-22	168	A
USGS	01104500	1934-11-23	182	A
USGS	01104500	1934-11-24	87.0	A
USGS	01104500	1934-11-25	7.30	A
USGS	01104500	1934-11-26	143	A
USGS	01104500	1934-11-27	167	A
USGS	01104500	1934-11-28	74.0	A
USGS	01104500	1934-11-29	4.50	A
USGS	01104500	1934-11-30	111	A
USGS	01104500	1934-12-01	208	A
USGS	01104500	1934-12-02	186	A
USGS	01104500	1934-12-03	235	A
USGS	01104500	1934-12-04	255	A
USGS	01104500	1934-12-05	252	A
USGS	01104500	1934-12-06	282	A
USGS	01104500	1934-12-07	281	A
USGS	01104500	1934-12-08	246	A
USGS	01104500	1934-12-09	245	A
USGS	01104500	1934-12-10	278	A
USGS	01104500	1934-12-11	263	A
USGS	01104500	1934-12-12	228	A
USGS	01104500	1934-12-13	171	A
USGS	01104500	1934-12-14	172	A
USGS	01104500	1934-12-15	51.0	A
USGS	01104500	1934-12-16	4.50	A
USGS	01104500	1934-12-17	185	A
USGS	01104500	1934-12-18	167	A
USGS	01104500	1934-12-19	149	A
USGS	01104500	1934-12-20	158	A
USGS	01104500	1934-12-21	175	A
USGS	01104500	1934-12-22	126	A
USGS	01104500	1934-12-23	276	A
USGS	01104500	1934-12-24	317	A
USGS	01104500	1934-12-25	155	A
USGS	01104500	1934-12-26	292	A
USGS	01104500	1934-12-27	495	A
USGS	01104500	1934-12-28	207	A
USGS	01104500	1934-12-29	208	A
USGS	01104500	1934-12-30	181	A
USGS	01104500	1934-12-31	262	A
USGS	01104500	1935-01-01	168	A
USGS	01104500	1935-01-02	210	A
USGS	01104500	1935-01-03	166	A
USGS	01104500	1935-01-04	177	A
USGS	01104500	1935-01-05	97.0	A
USGS	01104500	1935-01-06	34.0	A
USGS	01104500	1935-01-07	261	A
USGS	01104500	1935-01-08	275	A
USGS	01104500	1935-01-09	242	A
USGS	01104500	1935-01-10	451	A
USGS	01104500	1935-01-11	652	A
USGS	01104500	1935-01-12	744	A
USGS	01104500	1935-01-13	717	A
USGS	01104500	1935-01-14	772	A
USGS	01104500	1935-01-15	712	A
USGS	01104500	1935-01-16	744	A
USGS	01104500	1935-01-17	744	A
USGS	01104500	1935-01-18	695	A
USGS	01104500	1935-01-19	585	A
USGS	01104500	1935-01-20	593	A
USGS	01104500	1935-01-21	577	A
USGS	01104500	1935-01-22	544	A
USGS	01104500	1935-01-23	517	A
USGS	01104500	1935-01-24	501	A
USGS	01104500	1935-01-25	363	A
USGS	01104500	1935-01-26	349	A
USGS	01104500	1935-01-27	345	A
USGS	01104500	1935-01-28	370	A
USGS	01104500	1935-01-29	350	A
USGS	01104500	1935-01-30	360	A
USGS	01104500	1935-01-31	317	A
USGS	01104500	1935-02-01	316	A
USGS	01104500	1935-02-02	335	A
USGS	01104500	1935-02-03	263	A
USGS	01104500	1935-02-04	350	A
USGS	01104500	1935-02-05	291	A
USGS	01104500	1935-02-06	272	A
USGS	01104500	1935-02-07	254	A
USGS	01104500	1935-02-08	250	A
USGS	01104500	1935-02-09	162	A
USGS	01104500	1935-02-10	148	A
USGS	01104500	1935-02-11	286	A
USGS	01104500	1935-02-12	231	A
USGS	01104500	1935-02-13	232	A
USGS	01104500	1935-02-14	237	A
USGS	01104500	1935-02-15	256	A
USGS	01104500	1935-02-16	271	A
USGS	01104500	1935-02-17	383	A
USGS	01104500	1935-02-18	422	A
USGS	01104500	1935-02-19	417	A
USGS	01104500	1935-02-20	422	A
USGS	01104500	1935-02-21	422	A
USGS	01104500	1935-02-22	428	A
USGS	01104500	1935-02-23	438	A
USGS	01104500	1935-02-24	422	A
USGS	01104500	1935-02-25	469	A
USGS	01104500	1935-02-26	544	A
USGS	01104500	1935-02-27	598	A
USGS	01104500	1935-02-28	560	A
USGS	01104500	1935-03-01	544	A
USGS	01104500	1935-03-02	544	A
USGS	01104500	1935-03-03	560	A
USGS	01104500	1935-03-04	598	A
USGS	01104500	1935-03-05	614	A
USGS	01104500	1935-03-06	674	A
USGS	01104500	1935-03-07	772	A
USGS	01104500	1935-03-08	800	A
USGS	01104500	1935-03-09	800	A
USGS	01104500	1935-03-10	854	A
USGS	01104500	1935-03-11	882	A
USGS	01104500	1935-03-12	937	A
USGS	01104500	1935-03-13	992	A
USGS	01104500	1935-03-14	964	A
USGS	01104500	1935-03-15	964	A
USGS	01104500	1935-03-16	937	A
USGS	01104500	1935-03-17	910	A
USGS	01104500	1935-03-18	910	A
USGS	01104500	1935-03-19	882	A
USGS	01104500	1935-03-20	854	A
USGS	01104500	1935-03-21	827	A
USGS	01104500	1935-03-22	772	A
USGS	01104500	1935-03-23	744	A
USGS	01104500	1935-03-24	690	A
USGS	01104500	1935-03-25	668	A
USGS	01104500	1935-03-26	636	A
USGS	01104500	1935-03-27	582	A
USGS	01104500	1935-03-28	555	A
USGS	01104500	1935-03-29	582	A
USGS	01104500	1935-03-30	560	A
USGS	01104500	1935-03-31	555	A
USGS	01104500	1935-04-01	550	A
USGS	01104500	1935-04-02	528	A
